,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Monthly/Total_Charges,TotalCharges/tenure,Churn
145,0.0,0,1.0,1.0,65,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,99.05,6416.7,0.015436283447878193,98.71846153846154,0.0
146,1.0,0,0.0,0.0,3,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,19.6,61.35,0.319478402607987,20.45,0.0
147,1.0,0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45.65,45.65,1.0,45.65,1.0
148,1.0,0,0.0,1.0,30,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,64.5,1929.95,0.03342055493665639,64.33166666666666,0.0
149,1.0,0,1.0,1.0,15,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,3.0,69.5,1071.4,0.06486839649057308,71.42666666666668,0.0
150,0.0,0,1.0,1.0,8,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,68.55,564.35,0.12146717462567555,70.54375,0.0
151,1.0,0,0.0,0.0,7,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,95.0,655.5,0.14492753623188406,93.64285714285714,1.0
152,0.0,0,1.0,1.0,70,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,108.15,7930.55,0.013637137399045464,113.29357142857143,0.0
153,1.0,0,1.0,1.0,62,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,86.1,5215.25,0.016509275681894444,84.11693548387096,0.0
154,0.0,0,1.0,1.0,6,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,19.7,113.5,0.173568281938326,18.916666666666668,0.0
155,0.0,0,1.0,1.0,14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,80.9,1152.8,0.07017696044413603,82.34285714285714,0.0
156,0.0,0,0.0,0.0,22,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,84.15,1821.95,0.046186777902796454,82.81590909090909,0.0
157,1.0,0,1.0,1.0,22,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,20.15,419.9,0.047987616099071206,19.086363636363636,0.0
158,1.0,0,1.0,1.0,16,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,64.25,1024.0,0.062744140625,64.0,0.0
159,1.0,0,0.0,0.0,10,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,25.7,251.6,0.10214626391096979,25.16,0.0
160,0.0,0,0.0,1.0,13,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,56.0,764.55,0.07324570008501734,58.81153846153846,0.0
161,0.0,0,1.0,0.0,20,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.4,1592.35,0.05174741733915283,79.61749999999999,1.0
162,0.0,0,0.0,0.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,69.7,135.2,0.5155325443786983,67.6,0.0
163,1.0,0,0.0,0.0,53,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,73.9,3958.25,0.01866986673403651,74.68396226415095,0.0
164,0.0,0,1.0,1.0,11,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,20.6,233.9,0.08807182556648141,21.263636363636365,0.0
165,1.0,0,1.0,0.0,69,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.9,1363.45,0.014595328028163847,19.76014492753623,0.0
166,0.0,0,0.0,0.0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.9,273.0,0.25970695970695973,68.25,1.0
167,1.0,0,1.0,0.0,72,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,89.05,6254.45,0.01423786264179904,86.86736111111111,0.0
168,1.0,1,1.0,0.0,58,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,45.3,2651.2,0.017086602293301147,45.710344827586205,1.0
169,0.0,0,1.0,1.0,16,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,20.4,321.4,0.06347230864965775,20.0875,0.0
170,1.0,0,1.0,0.0,43,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,84.25,3539.25,0.023804478349932896,82.30813953488372,0.0
171,0.0,0,1.0,0.0,2,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,104.4,242.8,0.4299835255354201,121.4,1.0
172,1.0,0,1.0,0.0,14,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,81.95,1181.75,0.06934630844087158,84.41071428571429,0.0
173,0.0,0,1.0,0.0,53,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,94.85,5000.2,0.018969241230350785,94.3433962264151,1.0
174,0.0,0,0.0,0.0,32,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,20.55,654.55,0.03139561530822703,20.4546875,0.0
175,0.0,0,1.0,0.0,34,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,24.7,780.2,0.03165854908997692,22.947058823529414,0.0
176,0.0,1,0.0,0.0,15,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,74.45,1145.7,0.06498210700881557,76.38000000000001,1.0
177,0.0,1,0.0,0.0,7,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.45,503.6,0.15180698967434472,71.94285714285715,1.0
178,0.0,0,1.0,1.0,15,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,105.35,1559.25,0.06756453423120089,103.95,0.0
179,1.0,0,1.0,0.0,61,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.55,1252.0,0.01641373801916933,20.524590163934427,0.0
180,0.0,0,0.0,0.0,1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.95,29.95,1.0,29.95,1.0
181,0.0,0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.3,45.3,1.0,45.3,0.0
182,1.0,0,0.0,0.0,8,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,84.5,662.65,0.12751829774390705,82.83125,1.0
183,1.0,0,1.0,1.0,33,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,74.75,2453.3,0.03046916398320629,74.34242424242424,0.0
184,0.0,0,0.0,0.0,13,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,79.25,1111.65,0.07129042414429002,85.51153846153846,1.0
185,0.0,0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,24.8,24.8,1.0,24.8,1.0
186,1.0,0,0.0,0.0,20,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,51.8,1023.85,0.05059334863505396,51.1925,0.0
187,1.0,0,0.0,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,30.4,82.15,0.3700547778454047,27.383333333333336,0.0
188,0.0,0,0.0,0.0,13,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,19.65,244.8,0.08026960784313725,18.83076923076923,0.0
189,0.0,0,1.0,0.0,40,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.6,2379.1,0.023790509016014462,59.4775,0.0
190,1.0,0,1.0,1.0,43,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,71.9,3173.35,0.022657444026029278,73.79883720930232,0.0
191,1.0,0,1.0,0.0,6,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,91.0,531.0,0.1713747645951036,88.5,1.0
192,0.0,0,1.0,1.0,69,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,19.75,1375.4,0.014359459066453395,19.933333333333334,0.0
193,0.0,0,1.0,1.0,72,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,109.7,8129.3,0.013494396811533589,112.90694444444445,0.0
194,1.0,0,1.0,1.0,59,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.3,1192.7,0.016181772449065147,20.215254237288136,0.0
195,0.0,0,1.0,0.0,20,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,96.55,1901.65,0.0507716982620356,95.08250000000001,0.0
196,1.0,0,1.0,1.0,24,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,24.1,587.4,0.04102826012938373,24.474999999999998,0.0
197,1.0,0,0.0,0.0,59,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,111.35,6519.75,0.017078875723762415,110.5042372881356,0.0
198,1.0,0,1.0,1.0,72,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,112.25,8041.65,0.013958578152493581,111.68958333333333,0.0
199,1.0,0,0.0,1.0,1,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.75,20.75,1.0,20.75,0.0
200,0.0,0,1.0,0.0,27,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,101.9,2681.15,0.0380060794808198,99.30185185185185,0.0
201,0.0,0,0.0,0.0,14,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,80.05,1112.3,0.07196799424615662,79.45,0.0
202,1.0,0,1.0,1.0,71,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,105.55,7405.5,0.014252920126932685,104.30281690140845,0.0
203,1.0,0,0.0,1.0,13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,78.3,1033.95,0.07572900043522414,79.53461538461539,0.0
204,1.0,0,0.0,0.0,44,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.85,2958.95,0.023268389124520523,67.24886363636364,0.0
205,0.0,0,0.0,0.0,33,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,79.95,2684.85,0.029778199899435726,81.35909090909091,0.0
206,1.0,0,1.0,1.0,72,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,55.45,4179.2,0.013268089586523738,58.044444444444444,0.0
207,1.0,0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,79.9,79.9,1.0,79.9,1.0
208,0.0,0,0.0,0.0,19,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,106.6,1934.45,0.05510610250975729,101.81315789473685,1.0
209,1.0,0,1.0,0.0,64,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,102.45,6654.1,0.015396522444808464,103.9703125,0.0
210,1.0,0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,46.0,84.5,0.5443786982248521,42.25,1.0
211,0.0,0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.25,25.25,1.0,25.25,0.0
212,1.0,0,0.0,1.0,61,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.75,1124.2,0.017568048389966198,18.42950819672131,0.0
213,0.0,0,1.0,1.0,29,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,20.0,540.05,0.03703360799925933,18.622413793103448,0.0
214,1.0,1,1.0,0.0,23,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,86.8,1975.85,0.04393046030822178,85.90652173913043,0.0
215,0.0,0,1.0,0.0,57,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,58.75,3437.45,0.017091157689566396,60.30614035087719,0.0
216,1.0,0,1.0,1.0,72,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,45.25,3139.8,0.01441174597108096,43.608333333333334,0.0
217,1.0,0,1.0,0.0,66,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,56.6,3789.2,0.014937189908160035,57.41212121212121,0.0
218,1.0,0,1.0,1.0,65,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,84.2,5324.5,0.015813691426425018,81.91538461538461,0.0
219,0.0,0,0.0,0.0,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,80.0,624.6,0.1280819724623759,78.075,0.0
220,0.0,0,0.0,0.0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,70.15,268.35,0.26141233463760016,67.0875,1.0
221,0.0,0,1.0,0.0,71,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,24.75,1836.9,0.013473787359137677,25.871830985915494,0.0
222,1.0,0,1.0,1.0,1,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,20.2,20.2,1.0,20.2,0.0
223,1.0,0,1.0,0.0,4,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,50.05,179.35,0.27906328408140507,44.8375,1.0
224,0.0,0,0.0,0.0,12,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19.35,219.35,0.08821518121723274,18.279166666666665,0.0
225,1.0,0,0.0,0.0,24,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,50.6,1288.75,0.03926285160038798,53.697916666666664,0.0
226,0.0,0,1.0,1.0,31,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,81.15,2545.75,0.03187665717372091,82.12096774193549,0.0
227,0.0,0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,55.2,55.2,1.0,55.2,1.0
228,1.0,0,0.0,0.0,30,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,89.9,2723.15,0.033013238345298644,90.77166666666668,0.0
229,0.0,0,1.0,1.0,47,1.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,85.3,4107.25,0.02076815387424676,87.38829787234043,0.0
230,1.0,0,0.0,0.0,54,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,108.0,5760.65,0.018747884353328186,106.6787037037037,0.0
231,1.0,0,0.0,0.0,50,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,93.5,4747.5,0.01969457609268036,94.95,0.0
232,1.0,0,0.0,0.0,1,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,84.6,84.6,1.0,84.6,1.0
233,0.0,0,0.0,0.0,72,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,20.25,1566.9,0.01292360712234348,21.762500000000003,0.0
234,0.0,0,0.0,0.0,29,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,25.15,702.0,0.035826210826210826,24.20689655172414,0.0
235,1.0,0,0.0,0.0,2,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,54.4,114.1,0.476774758983348,57.05,1.0
236,0.0,0,0.0,0.0,10,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,29.6,299.05,0.09898010366159506,29.905,0.0
237,1.0,0,1.0,0.0,18,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,73.15,1305.95,0.05601286419847621,72.55277777777778,0.0
238,0.0,1,0.0,0.0,11,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,95.0,1120.3,0.08479871463000982,101.84545454545454,1.0
239,1.0,0,0.0,0.0,16,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.75,284.35,0.0694566555301565,17.771875,0.0
240,0.0,0,0.0,0.0,72,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,86.6,6350.5,0.013636721517990709,88.20138888888889,0.0
241,1.0,0,0.0,0.0,72,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,109.2,7878.3,0.013860858306995164,109.42083333333333,0.0
242,0.0,0,1.0,1.0,41,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,74.7,3187.65,0.023434191332172605,77.74756097560976,0.0
243,0.0,1,1.0,0.0,65,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,94.4,6126.15,0.015409351713555824,94.24846153846153,0.0
244,0.0,1,0.0,0.0,13,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,54.8,731.3,0.07493504717626145,56.25384615384615,0.0
245,1.0,1,0.0,0.0,4,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,75.35,273.4,0.27560351133869787,68.35,0.0
246,1.0,0,0.0,0.0,41,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,65.0,2531.8,0.025673433920530845,61.75121951219513,0.0
247,1.0,1,0.0,0.0,15,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.4,1074.3,0.06925439821278973,71.61999999999999,1.0
248,1.0,0,0.0,0.0,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,48.55,48.55,1.0,48.55,1.0
249,1.0,0,0.0,0.0,42,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,99.0,4298.45,0.02303155788714537,102.34404761904761,0.0
250,0.0,0,1.0,0.0,51,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,93.5,4619.55,0.020240066673160806,90.57941176470588,0.0
251,0.0,0,1.0,1.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.4,147.15,0.4784233775059463,73.575,1.0
252,1.0,1,1.0,0.0,1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,40.2,40.2,1.0,40.2,1.0
253,1.0,0,0.0,1.0,32,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,83.7,2633.3,0.03178521247104393,82.290625,0.0
254,1.0,0,0.0,0.0,10,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,19.85,193.05,0.10282310282310282,19.305,0.0
255,0.0,0,1.0,1.0,67,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,59.55,4103.9,0.014510587489948585,61.252238805970144,0.0
256,0.0,0,1.0,1.0,61,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,115.1,7008.15,0.016423735222562304,114.88770491803278,0.0
257,1.0,0,0.0,0.0,50,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,114.35,5791.1,0.019745816856901105,115.822,0.0
258,0.0,0,1.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,44.6,80.55,0.553693358162632,40.275,1.0
259,0.0,1,1.0,0.0,29,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,45.0,1228.65,0.036625564644121596,42.36724137931035,0.0
260,1.0,1,0.0,0.0,3,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,41.15,132.2,0.3112708018154312,44.06666666666666,1.0
261,1.0,1,0.0,0.0,13,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,106.9,1364.3,0.07835520046910505,104.94615384615385,1.0
262,1.0,1,1.0,0.0,57,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,89.85,4925.35,0.018242358411077384,86.40964912280702,0.0
263,0.0,0,0.0,0.0,31,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,49.85,1520.1,0.03279389513847773,49.03548387096774,0.0
264,0.0,0,1.0,0.0,45,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,113.3,5032.25,0.02251477967112127,111.82777777777778,0.0
265,0.0,0,1.0,1.0,61,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,88.1,5526.75,0.015940652282082596,90.60245901639344,0.0
266,1.0,0,0.0,0.0,50,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,24.9,1195.25,0.02083246182806944,23.905,0.0
267,0.0,1,0.0,0.0,19,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,105.0,2007.25,0.05231037489102005,105.64473684210526,0.0
268,1.0,0,0.0,0.0,59,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.35,1099.6,0.017597308112040744,18.63728813559322,1.0
269,0.0,0,1.0,0.0,71,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,24.25,1732.95,0.01399347932715889,24.40774647887324,0.0
270,0.0,1,0.0,0.0,16,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,94.45,1511.2,0.0625,94.45,1.0
271,1.0,0,1.0,0.0,57,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,59.75,3450.15,0.017318087619378867,60.52894736842106,0.0
272,1.0,0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,24.8,1.0,24.8,1.0
273,1.0,1,1.0,0.0,20,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,107.05,2172.05,0.049285237448493356,108.6025,0.0
274,1.0,0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,70.6,70.6,1.0,70.6,1.0
275,1.0,0,1.0,0.0,5,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,85.4,401.1,0.21291448516579406,80.22,1.0
276,0.0,0,1.0,0.0,52,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,105.05,5624.85,0.01867605358365112,108.17019230769232,1.0
277,1.0,1,1.0,0.0,21,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,64.95,1339.8,0.04847738468428124,63.8,0.0
278,1.0,0,0.0,0.0,14,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,55.0,771.95,0.07124813783276118,55.13928571428572,0.0
279,0.0,0,0.0,0.0,5,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.55,244.75,0.2065372829417773,48.95,0.0
280,0.0,0,0.0,0.0,6,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.15,322.9,0.1707959120470734,53.81666666666666,0.0
281,0.0,0,0.0,0.0,10,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,51.2,498.25,0.10275965880582037,49.825,0.0
282,0.0,0,0.0,1.0,1,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,25.4,25.4,1.0,25.4,0.0
283,0.0,0,0.0,0.0,68,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,54.45,3687.75,0.014765100671140941,54.231617647058826,0.0
284,1.0,0,1.0,1.0,18,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,95.15,1779.95,0.053456557768476645,98.88611111111112,1.0
285,0.0,0,0.0,0.0,22,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,76.0,1783.6,0.042610450773716085,81.07272727272726,0.0
286,0.0,0,0.0,0.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,44.35,927.15,0.04783476244404897,46.3575,0.0
287,1.0,0,1.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,70.0,1.0,70.0,1.0
288,1.0,1,0.0,0.0,8,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.5,606.55,0.1228258181518424,75.81875,1.0
289,1.0,0,0.0,0.0,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,44.85,435.4,0.10300872760679836,43.54,1.0
290,1.0,1,0.0,0.0,24,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,76.1,1712.7,0.04443276697611957,71.3625,1.0
291,1.0,0,0.0,0.0,35,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,61.2,2021.2,0.030279042153176332,57.74857142857143,0.0
